Datetime,Text
2019-01-13 22:04:44+00:00,"@elonmusk boss, there is a gasoline shortage in #Mexico and guess who’s cars are flying off the shelves? @Tesla! We need more stock."
2019-01-13 21:38:32+00:00,Tesla Has The Highest Customer Loyalty Of All Car Brands - CleanTechnica https://t.co/e74WnTSTqW
2019-01-13 21:38:15+00:00,"WSJ: Stock Picking Is Like Time Travel https://t.co/65ihWQHqPC Tesla stock—bam! Apple —kapow! That sound you hear amid the market tremors is the future screeching back to the present, like the wail of the flux capacitor in Marty McFly and Doc’s DeLorean."
2019-01-13 21:11:04+00:00,#Tesla (TSLA) Stock Should Have Taken a Harder Hit | InvestorPlace https://t.co/2cFHXiGJ5T via @InvestorPlace #cannabisstocks .@TheStalwart .@coindesk https://t.co/0a1EFKXLyK
2019-01-13 20:55:56+00:00,@Manic_Marge @Inelonwetrust__ @RaySavagePhoto Seriously. My only thing is most tire shops don't stock the type of tires on @tesla since it's a premium tire
2019-01-13 20:53:46+00:00,@HeartTesla @Tesla @elonmusk I don’t know why they even mark things as sold out. They do it all the time....let people place their order so they don’t need to keep checking if it’s in stock...
2019-01-14 23:49:41+00:00,"Tell me why these guys are not investigated, sanctioned by @SEC_Enforcement @sec_news “Muddy Waters short seller trashes Tesla fans as easily duped by Elon Musk” clearly using their platform to negatively impact stock price/company and hurt investors @Tesla @elonmusk"
2019-01-14 22:48:23+00:00,If you CANNOT afford a Tesla then buy a Tesla stock.
2019-01-14 22:15:34+00:00,"Tesla shakes off negative pressure - Analysis - 14-01-2019: Tesla's stock kept rising in the short term while trespassing the resistance of the 50-day SMA, ... https://t.co/t2UdT07lXY"
2019-01-14 22:01:03+00:00,"@mrtgr A short seller trashing Tesla is the “dog bites man” of stock market stories.

Slow news day Tim? https://t.co/eoymLvEa1p"
2019-01-14 21:46:50+00:00,@val_polak So you think on June 30 that Tesla will be bankrupt? Ok. I say it won’t. On June 30 we will see who needs to live and get a clue. I think the stock price will be lower but Tesla will not be bankrupt. Let’s see who’s better at “business”
2019-01-14 21:25:41+00:00,"@TraderAlaskan @markbspiegel @Tesla @berkeleyside @bourcastle It was probably just a stock pump because after all:
Tesla is a fraudulent company which recently paid a combined $40 Million fine to the SEC for illegal Market Manipulation.
$tslaq $tsla #Tesla"
