Datetime,Text
2019-01-21 14:21:08+00:00,"Capital Advisors LTD Has Raised Microsoft $MSFT Stake by $322,848 as Market Value Declined; As Pepsico  $PEP Stock Rose, Mathes Company Boosted by $2.44 Million Its Stake  https://t.co/X2Y07JYwxX"
2019-01-22 21:09:44+00:00,"As Microsoft $MSFT Stock Value Declined, Cornerstone Advisors Decreased Position; As Dicerna Pharmaceuticals $DRNA Market Value Declined, Ghost Tree Capital Lifted by $6.60 Million Its Holding  https://t.co/51WmpNIEt7"
2019-01-22 20:55:52+00:00,"Microsoft $MSFT Shareholder Waratah Capital Advisors LTD Has Raised Position; As Pepsico  $PEP Stock Price Rose, General American Investors Company Decreased Position by $1.67 Million  https://t.co/hilYmABhoe"
2019-01-22 18:23:18+00:00,"Wedge Capital Management L LP Increased Its Microsoft $MSFT Position by $58.49 Million; Biogen $BIIB Stock Declined While Ballentine Partners Has Decreased Its Position by $662,581  https://t.co/BO1yGCtMxz"
2019-01-22 18:15:56+00:00,"Melvin Capital Management LP Boosted Its Wendys Co $WEN Position by $8.50 Million; As Microsoft $MSFT Stock Value Declined, Glaxis Capital Management Cut Its Holding  https://t.co/KPczZ7C9TK"
2019-01-22 18:06:32+00:00,"Greystone Investment Management Has Cut Its Position in Microsoft $MSFT by $653,562; As Ebay Com $EBAY Stock Price Declined, Shareholder Old Second National Bank Of Aurora Cut Its Position  https://t.co/W3pzk1hjk0"
2019-01-22 17:44:34+00:00,"Cognizant Tech Solutns $CTSH Holder Alta Capital Management Boosted Position; Microsoft $MSFT Stock Value Declined While Meritage Portfolio Management Has Decreased by $301,986 Its Position  https://t.co/fNnQCOd2pj"
2019-01-22 17:36:30+00:00,"Hamilton Point Investment Advisors Decreased Stake in Microsoft $MSFT by $1.11 Million as Shares Declined; As Union Pacific $UNP Stock Declined, Community Bank Has Raised Stake by $307,962  https://t.co/3PjMTzFlGx"
2019-01-22 17:35:57+00:00,"As Cardinal Health $CAH Stock Rose, Baupost Group Lowered Position; Microsoft $MSFT Stock Declined While Harvard Management Co Trimmed Holding by $55.77 Million  https://t.co/qJ4geJijWy"
2019-01-22 16:30:28+00:00,"As Microsoft $MSFT Market Value Declined, Shareholder Hemenway Trust Company Raised Position; At&amp;T $T Shareholder Loudon Investment Management Increased Position by $1.16 Million as Stock Declined  https://t.co/8Z0Zg0WZMR"
2019-01-22 16:14:59+00:00,"Brookfield Asset Management Has Boosted American Elec Pwr $AEP Stake; As Microsoft $MSFT Stock Declined, Findlay Park Partners Llp Has Decreased Its Position by $68.71 Million  https://t.co/nKh2sDndrf"
2019-01-22 16:07:06+00:00,Kynikos Associates LP Has Decreased Its Huntington Ingalls Inds $HII Holding as Stock Value Declined; Caledonia Investments Plc Lowered Its Microsoft $MSFT Holding by $5.70 Million; Shares Declined  https://t.co/zGAFyFApFe
2019-01-23 21:51:55+00:00,Microsoft $MSFT Stock Price Declined While Glaxis Capital Management Decreased Holding by $4.18 Million; First National Bank Sioux Falls Has Trimmed Its Us Bancorp $USB Position by $2.80 Million as Stock Declined  https://t.co/FoeGrGMbgL
2019-01-23 21:45:40+00:00,"As Fs Invt $FSIC Shares Declined, Mckinley Capital Management Has Lifted by $692,699 Its Stake; Page Arthur B Has Lowered Microsoft $MSFT Holding by $305,520 as Stock Price Declined  https://t.co/im2kbwI8ag"
2019-01-23 21:39:05+00:00,Gw Henssler &amp; Associates LTD Increased Its Position in Procter And Gamble Co $PG as Market Value Rose; Dorsey &amp; Whitney Trust Company Increased Its Stake in Microsoft $MSFT as Stock Declined  https://t.co/jlVK5y84wn
2019-01-23 21:37:41+00:00,Cullen Frost Bankers $CFR Shareholder Rowland &amp; Company Investment Counsel Trimmed Holding; Capital Wealth Planning Raised Microsoft $MSFT Stake by $1.56 Million as Stock Price Declined  https://t.co/eafbsiYdDv
2019-01-23 20:55:57+00:00,"As Carnival $CCL Stock Price Declined, Sentinel Trust Company Lba Raised Stake; As Microsoft $MSFT Share Price Declined, Holder Stellar Capital Management Has Lowered by $458,394 Its Stake  https://t.co/PEDPqVJ8lK"
